region,kommune,kommune_kode,afstemningsområde,afstemningsområde_dagi_id,frigivelsestidspunkt,godkendelsestidspunkt,resultat_art,total_gyldige_stemmer,total_afgivne_stemmer,parti,parti_id,parti_bogstav,stemmer,listestemmer,difference_forrige_valg
Østdanmark,Sorø,340,Alsted Fjenneslev,711404,2025-11-18 23:00:25,,ForeløbigOptælling,985,1032,Bylisten,287686fd-375d-4e20-a74e-1e31a266c06a,L,1,,
Østdanmark,Sorø,340,Alsted Fjenneslev,711404,2025-11-18 23:00:25,,ForeløbigOptælling,985,1032,Moderaterne,0e5f3e0b-47bb-408b-b392-da5f71efff4f,M,11,,
Østdanmark,Sorø,340,Alsted Fjenneslev,711404,2025-11-18 23:00:25,,ForeløbigOptælling,985,1032,Dansk Folkeparti,4ddf68c4-a82c-4d15-9755-6af165bef904,O,136,,
Østdanmark,Sorø,340,Alsted Fjenneslev,711404,2025-11-18 23:00:25,,ForeløbigOptælling,985,1032,Nyt Sjælland,15c6a9ea-3fe0-4b1e-9792-75389ad9fab5,N,2,,
Østdanmark,Sorø,340,Alsted Fjenneslev,711404,2025-11-18 23:00:25,,ForeløbigOptælling,985,1032,Kommunistisk Parti,c995a6fd-7cd8-40b9-ae4e-0f60b4b43419,R,1,,
Østdanmark,Sorø,340,Alsted Fjenneslev,711404,2025-11-18 23:00:25,,ForeløbigOptælling,985,1032,DKP - Kommunisterne,7ded8b35-95ad-4fb8-8f54-07ed0aef97b1,P,0,,
Østdanmark,Sorø,340,Alsted Fjenneslev,711404,2025-11-18 23:00:25,,ForeløbigOptælling,985,1032,"Venstre, Danmarks Liberale Parti",7a39ffb2-1764-4237-8e11-838fc16642a9,V,237,,
Østdanmark,Sorø,340,Alsted Fjenneslev,711404,2025-11-18 23:00:25,,ForeløbigOptælling,985,1032,Enhedslisten - De Rød-Grønne,ba378cab-6232-40a8-a3ba-bfb8dd9295e6,Ø,59,,
Østdanmark,Sorø,340,Alsted Fjenneslev,711404,2025-11-18 23:00:25,,ForeløbigOptælling,985,1032,"Alliancen for Børnene, Ungdommen og Fremtiden",fd504b0a-00c0-4731-8fed-b054fc6e40c4,U,2,,
Østdanmark,Sorø,340,Alsted Fjenneslev,711404,2025-11-18 23:00:25,,ForeløbigOptælling,985,1032,Sydhavslisten,0bb749f4-c68d-41f0-bc4c-c01a632129ec,T,0,,
Østdanmark,Sorø,340,Alsted Fjenneslev,711404,2025-11-18 23:00:25,,ForeløbigOptælling,985,1032,Danmarksdemokraterne - Inger Støjberg,b09ff3ea-486a-4b81-9d06-6bb32621336e,Æ,83,,
Østdanmark,Sorø,340,Alsted Fjenneslev,711404,2025-11-18 23:00:25,,ForeløbigOptælling,985,1032,Alternativet,7a6fe3c3-54f8-43ce-82cd-017277f00f41,Å,10,,
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Psykiatri-Listen,501cefe2-2544-4fa3-aee0-3dfc4e041e3c,P,91,52.0,35.0
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,"Venstre, Danmarks Liberale Parti",bea5ae93-abff-45ed-9b10-28a32f8ccb59,V,645,331.0,-271.0
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Radikale Venstre,0d9fdb37-ca91-46de-914e-692d8a7ff0ee,B,380,236.0,69.0
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Enhedslisten - De Rød-Grønne,bb6cfd0e-d249-48cb-a6ae-ad1b305b892c,Ø,149,87.0,-55.0
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Velfærdsdemokraterne,b13fd0c4-2e9d-43eb-8165-b79f6c21d217,Y,4,1.0,
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Socialdemokratiet,afdc13e1-5f9b-4951-8dcd-9b283ff1a571,A,1031,527.0,-117.0
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Kristendemokraterne,4ce30cdb-e421-44a8-9cdf-6db609614bef,K,9,2.0,-9.0
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Dansk Folkeparti,bc022157-aeb0-499f-8a39-132c0834a71f,O,122,83.0,13.0
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,SF - Socialistisk Folkeparti,2d10753b-eb67-4f05-bec0-c52fde0104dc,F,437,228.0,204.0
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Alternativet,e530cc9e-e565-4f8f-beef-5b0d34b6b08a,Å,46,14.0,-8.0
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Danmarksdemokraterne - Inger Støjberg,3b9d4d6f-a9b7-4d01-9561-6335ed844eec,Æ,120,71.0,
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Det Konservative Folkeparti,beb4965d-9374-4df6-b1d2-da2f0dcd4646,C,565,237.0,-32.0
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Nye Borgerlige,811fea19-698f-4880-8fe3-cd00e14f3565,D,7,6.0,-98.0
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Liberal Alliance,f4f2e042-70b2-4081-82e3-16a65b00984b,I,347,242.0,274.0
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Folkelisten for fred og velfærd,31674cdc-2843-40b3-8a40-5fa0753de3e0,R,5,2.0,
Midtjylland,Skanderborg Kommune,746,Niels Ebbesen,711236,2025-11-19 11:21:38,,Fintælling,4038,4190,Moderaterne,45c5e877-2238-448a-8a4b-faf442550223,M,80,47.0,
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,60,26.0,-41.0
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,207,104.0,-120.0
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,34,8.0,-9.0
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,SF - Socialistisk Folkeparti,34d98d24-99a7-467b-a384-b266ead5fb49,F,71,43.0,47.0
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,Moderaterne,4ec93d4e-2ff8-47aa-8c9e-f7aa514debde,M,2,1.0,
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,Nye Borgerlige,7073fc25-9d25-475b-a4b7-a40389a9b383,D,3,0.0,-47.0
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,Alternativet,eace5de3-c706-42e2-b027-57cabf63b54b,Å,7,5.0,4.0
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,35,23.0,4.0
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,36,25.0,-22.0
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,"Venstre, Danmarks Liberale Parti",b858cc73-3dce-493f-8d8b-64f8ca70f835,V,182,36.0,-10.0
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,3,1.0,-3.0
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,171,75.0,
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,Liberal Alliance,a21bf21e-321d-4a68-91f0-e1830957d22b,I,48,23.0,35.0
Nordjylland,Rebild Kommune,840,Bælum,711096,2025-11-19 10:31:45,,Fintælling,865,916,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,6,4.0,
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Det Konservative Folkeparti,beb4965d-9374-4df6-b1d2-da2f0dcd4646,C,899,,65.0
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Radikale Venstre,0d9fdb37-ca91-46de-914e-692d8a7ff0ee,B,384,,131.0
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,"Venstre, Danmarks Liberale Parti",bea5ae93-abff-45ed-9b10-28a32f8ccb59,V,2058,,256.0
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Socialdemokratiet,afdc13e1-5f9b-4951-8dcd-9b283ff1a571,A,1491,,339.0
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,SF - Socialistisk Folkeparti,2d10753b-eb67-4f05-bec0-c52fde0104dc,F,980,,540.0
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Nye Borgerlige,811fea19-698f-4880-8fe3-cd00e14f3565,D,16,,-130.0
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Velfærdsdemokraterne,b13fd0c4-2e9d-43eb-8165-b79f6c21d217,Y,10,,
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Danmarksdemokraterne - Inger Støjberg,3b9d4d6f-a9b7-4d01-9561-6335ed844eec,Æ,250,,
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Kristendemokraterne,4ce30cdb-e421-44a8-9cdf-6db609614bef,K,35,,-18.0
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Liberal Alliance,f4f2e042-70b2-4081-82e3-16a65b00984b,I,774,,674.0
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Moderaterne,45c5e877-2238-448a-8a4b-faf442550223,M,67,,
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Dansk Folkeparti,bc022157-aeb0-499f-8a39-132c0834a71f,O,305,,209.0
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Psykiatri-Listen,501cefe2-2544-4fa3-aee0-3dfc4e041e3c,P,166,,80.0
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Folkelisten for fred og velfærd,31674cdc-2843-40b3-8a40-5fa0753de3e0,R,9,,
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Enhedslisten - De Rød-Grønne,bb6cfd0e-d249-48cb-a6ae-ad1b305b892c,Ø,551,,57.0
Midtjylland,Silkeborg,740,Vestergadehallen,711242,2025-11-19 00:07:31,,ForeløbigOptælling,8046,8456,Alternativet,e530cc9e-e565-4f8f-beef-5b0d34b6b08a,Å,51,,13.0
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Det Konservative Folkeparti,6722f494-8939-47d9-823c-6b19640de8cd,C,540,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Nyt Sjælland,15c6a9ea-3fe0-4b1e-9792-75389ad9fab5,N,4,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Bylisten,287686fd-375d-4e20-a74e-1e31a266c06a,L,2,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Moderaterne,0e5f3e0b-47bb-408b-b392-da5f71efff4f,M,71,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,"Alliancen for Børnene, Ungdommen og Fremtiden",fd504b0a-00c0-4731-8fed-b054fc6e40c4,U,4,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Radikale Venstre,82ef776d-6533-4180-abc5-dce24ee8e9d7,B,201,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Liberal Alliance,c13eb02f-c7dc-462f-83e8-360308e1b580,I,198,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Dansk Folkeparti,4ddf68c4-a82c-4d15-9755-6af165bef904,O,336,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,DKP - Kommunisterne,7ded8b35-95ad-4fb8-8f54-07ed0aef97b1,P,0,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Sydhavslisten,0bb749f4-c68d-41f0-bc4c-c01a632129ec,T,1,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Kommunistisk Parti,c995a6fd-7cd8-40b9-ae4e-0f60b4b43419,R,3,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Enhedslisten - De Rød-Grønne,ba378cab-6232-40a8-a3ba-bfb8dd9295e6,Ø,154,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Danmarksdemokraterne - Inger Støjberg,b09ff3ea-486a-4b81-9d06-6bb32621336e,Æ,61,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Kristendemokraterne,8817c9d8-9fc0-4c3c-b949-d6ffbbf939df,K,3,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,"Venstre, Danmarks Liberale Parti",7a39ffb2-1764-4237-8e11-838fc16642a9,V,727,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Socialdemokratiet,154ee9c2-00cb-4a83-9495-63e0b1e508e6,A,464,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Demokraterne - hele Danmark skal leve,e1f31f51-726b-40ae-8e28-3d0b3775492d,J,5,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,Alternativet,7a6fe3c3-54f8-43ce-82cd-017277f00f41,Å,23,,
Østdanmark,Allerød,201,Lynge,705404,2025-11-18 23:25:44,,ForeløbigOptælling,3077,3184,SF - Socialistisk Folkeparti,c1332412-fb2a-4503-aae7-5e1a0b34593e,F,280,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Det Konservative Folkeparti,6722f494-8939-47d9-823c-6b19640de8cd,C,136,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Radikale Venstre,82ef776d-6533-4180-abc5-dce24ee8e9d7,B,191,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Socialdemokratiet,154ee9c2-00cb-4a83-9495-63e0b1e508e6,A,472,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Liberal Alliance,c13eb02f-c7dc-462f-83e8-360308e1b580,I,116,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Demokraterne - hele Danmark skal leve,e1f31f51-726b-40ae-8e28-3d0b3775492d,J,1,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Kristendemokraterne,8817c9d8-9fc0-4c3c-b949-d6ffbbf939df,K,4,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,SF - Socialistisk Folkeparti,c1332412-fb2a-4503-aae7-5e1a0b34593e,F,239,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Dansk Folkeparti,4ddf68c4-a82c-4d15-9755-6af165bef904,O,177,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Nyt Sjælland,15c6a9ea-3fe0-4b1e-9792-75389ad9fab5,N,7,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Danmarksdemokraterne - Inger Støjberg,b09ff3ea-486a-4b81-9d06-6bb32621336e,Æ,8,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,"Venstre, Danmarks Liberale Parti",7a39ffb2-1764-4237-8e11-838fc16642a9,V,130,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Moderaterne,0e5f3e0b-47bb-408b-b392-da5f71efff4f,M,34,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Bylisten,287686fd-375d-4e20-a74e-1e31a266c06a,L,1,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Alternativet,7a6fe3c3-54f8-43ce-82cd-017277f00f41,Å,18,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Enhedslisten - De Rød-Grønne,ba378cab-6232-40a8-a3ba-bfb8dd9295e6,Ø,133,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Kommunistisk Parti,c995a6fd-7cd8-40b9-ae4e-0f60b4b43419,R,1,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,"Alliancen for Børnene, Ungdommen og Fremtiden",fd504b0a-00c0-4731-8fed-b054fc6e40c4,U,4,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,DKP - Kommunisterne,7ded8b35-95ad-4fb8-8f54-07ed0aef97b1,P,2,,
Østdanmark,Ballerup,151,Østerhøjhallen - Måløvhøj Skole - Østerhøj,710164,2025-11-19 00:16:46,,ForeløbigOptælling,1675,1730,Sydhavslisten,0bb749f4-c68d-41f0-bc4c-c01a632129ec,T,1,,
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,"Venstre, Danmarks Liberale Parti",b858cc73-3dce-493f-8d8b-64f8ca70f835,V,152,21.0,26.0
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,16,3.0,-7.0
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,Moderaterne,4ec93d4e-2ff8-47aa-8c9e-f7aa514debde,M,5,1.0,
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,SF - Socialistisk Folkeparti,34d98d24-99a7-467b-a384-b266ead5fb49,F,29,16.0,-3.0
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,Nye Borgerlige,7073fc25-9d25-475b-a4b7-a40389a9b383,D,2,0.0,-53.0
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,141,27.0,-28.0
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,Liberal Alliance,a21bf21e-321d-4a68-91f0-e1830957d22b,I,25,14.0,19.0
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,45,8.0,-108.0
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,25,14.0,2.0
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,55,26.0,-5.0
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,83,46.0,
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,3,0.0,-10.0
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,35,5.0,
Nordjylland,Hjørring Kommune,860,Tolne,710452,2025-11-19 10:12:19,,Fintælling,620,644,Alternativet,eace5de3-c706-42e2-b027-57cabf63b54b,Å,4,1.0,3.0
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Socialdemokratiet,154ee9c2-00cb-4a83-9495-63e0b1e508e6,A,770,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Radikale Venstre,82ef776d-6533-4180-abc5-dce24ee8e9d7,B,882,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Liberal Alliance,c13eb02f-c7dc-462f-83e8-360308e1b580,I,395,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Demokraterne - hele Danmark skal leve,e1f31f51-726b-40ae-8e28-3d0b3775492d,J,5,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Kristendemokraterne,8817c9d8-9fc0-4c3c-b949-d6ffbbf939df,K,12,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Nyt Sjælland,15c6a9ea-3fe0-4b1e-9792-75389ad9fab5,N,10,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Kommunistisk Parti,c995a6fd-7cd8-40b9-ae4e-0f60b4b43419,R,13,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,"Venstre, Danmarks Liberale Parti",7a39ffb2-1764-4237-8e11-838fc16642a9,V,418,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,SF - Socialistisk Folkeparti,c1332412-fb2a-4503-aae7-5e1a0b34593e,F,757,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,DKP - Kommunisterne,7ded8b35-95ad-4fb8-8f54-07ed0aef97b1,P,3,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Bylisten,287686fd-375d-4e20-a74e-1e31a266c06a,L,4,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Moderaterne,0e5f3e0b-47bb-408b-b392-da5f71efff4f,M,129,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Dansk Folkeparti,4ddf68c4-a82c-4d15-9755-6af165bef904,O,196,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Alternativet,7a6fe3c3-54f8-43ce-82cd-017277f00f41,Å,141,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,"Alliancen for Børnene, Ungdommen og Fremtiden",fd504b0a-00c0-4731-8fed-b054fc6e40c4,U,2,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Sydhavslisten,0bb749f4-c68d-41f0-bc4c-c01a632129ec,T,3,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Danmarksdemokraterne - Inger Støjberg,b09ff3ea-486a-4b81-9d06-6bb32621336e,Æ,37,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Enhedslisten - De Rød-Grønne,ba378cab-6232-40a8-a3ba-bfb8dd9295e6,Ø,808,,
Østdanmark,København,101,3. Nord,709378,2025-11-19 00:51:35,,ForeløbigOptælling,5562,5666,Det Konservative Folkeparti,6722f494-8939-47d9-823c-6b19640de8cd,C,977,,
Syddanmark,Esbjerg,561,Gredstedbro,701812,2025-11-19 01:02:22,,ForeløbigOptælling,1344,1427,Det Konservative Folkeparti,c736890d-f90c-4a65-9f42-e9bf1e50ebd9,C,82,,9.0
